3349;198.18.47.50;32;WBG-SITE50 - M&C (Loopback0);6568;49;4
3350;198.18.47.51;32;WBG-HQ-DC1-DMVPN01 (Router Loopback);6568;49;4
3351;198.18.47.52;32;WBG-HQ-DC1-IPSLA01 - OoB Router Loopback;6568;49;4
3352;198.18.47.53;32;WBG-HQ-FDC-DMVPN01 (Router Loopback);6568;49;4
3353;198.18.47.54;32;WBG-HQ-FDC-IPSLA01 - OoB Router Loopback;6568;49;4
3354;198.18.48.0;32;WHO - M&C (Loopback0);6569;49;4
3355;198.18.48.1;32;WHO-SITE01-ROUTER - M&C (Loopback0);6569;49;4
3356;198.18.48.2;32;WHO-SITE02-ROUTER - M&C (Loopback0);6569;49;4
3357;198.18.48.3;32;WHO-SITE03-ROUTER - M&C (Loopback0);6569;49;4
3358;198.18.48.4;32;WHO-SITE04-ROUTER - M&C (Loopback0);6569;49;4
3359;198.18.48.5;32;WHO-SITE05-ROUTER - M&C (Loopback0);6569;49;4
3360;198.18.48.6;32;WHO-SITE06-ROUTER - M&C (Loopback0);6569;49;4
3362;198.18.48.8;32;WHO-SITE08-ROUTER - M&C (Loopback0);6569;49;4
3363;198.18.48.9;32;WHO-SITE09-ROUTER - M&C (Loopback0);6569;49;4
3364;198.18.48.10;32;WHO-SITE10-ROUTER - M&C (Loopback0);6569;49;4
3365;198.18.48.11;32;WHO-SITE11-ROUTER - M&C (Loopback0);6569;49;4
3366;198.18.48.12;32;WHO-SITE12-ROUTER - M&C (Loopback0);6569;49;4
3367;198.18.48.13;32;WHO-SITE13-ROUTER - M&C (Loopback0);6569;49;4
3368;198.18.48.14;32;WHO-SITE14-ROUTER - M&C (Loopback0);6569;49;4
3369;198.18.48.15;32;WHO-SITE15-ROUTER - M&C (Loopback0);6569;49;4
3370;198.18.48.16;32;WHO-SITE16-ROUTER - M&C (Loopback0);6569;49;4
3372;198.18.48.18;32;WHO-SITE18-ROUTER - M&C (Loopback0);6569;49;4
3373;198.18.48.19;32;WHO-SITE19-ROUTER - M&C (Loopback0);6569;49;4
3374;198.18.48.20;32;WHO-SITE20-ROUTER - M&C (Loopback0);6569;49;4
3375;198.18.48.21;32;WHO-SITE21-ROUTER - M&C (Loopback0);6569;49;4
3376;198.18.48.22;32;WHO-SITE22-ROUTER - M&C (Loopback0);6569;49;4
3377;198.18.48.23;32;WHO-SITE23-ROUTER - M&C (Loopback0);6569;49;4
3378;198.18.48.24;32;WHO-SITE24-ROUTER - M&C (Loopback0);6569;49;4
3379;198.18.48.25;32;WHO-SITE25-ROUTER - M&C (Loopback0);6569;49;4
3380;198.18.48.26;32;WHO-SITE26-ROUTER - M&C (Loopback0);6569;49;4
3381;198.18.48.27;32;WHO-SITE27-ROUTER - M&C (Loopback0);6569;49;4
3382;198.18.48.28;32;WHO-SITE28-ROUTER - M&C (Loopback0);6569;49;4
3383;198.18.48.29;32;WHO-SITE29-ROUTER - M&C (Loopback0);6569;49;4
3384;198.18.48.30;32;WHO-SITE30-ROUTER - M&C (Loopback0);6569;49;4
3385;198.18.48.31;32;WHO-SITE31-ROUTER - M&C (Loopback0);6569;49;4
3386;198.18.48.32;32;WHO-SITE32-ROUTER - M&C (Loopback0);6569;49;4
3388;198.18.48.34;32;WHO-SITE34-ROUTER - M&C (Loopback0);6569;49;4
3389;198.18.48.35;32;WHO-SITE35-ROUTER - M&C (Loopback0);6569;49;4
3390;198.18.48.36;32;WHO-SITE36-ROUTER - M&C (Loopback0);6569;49;4
3391;198.18.48.37;32;WHO-SITE37-ROUTER - M&C (Loopback0);6569;49;4
3392;198.18.48.38;32;WHO-SITE38-ROUTER - M&C (Loopback0);6569;49;4
3393;198.18.48.39;32;WHO-SITE39-ROUTER - M&C (Loopback0);6569;49;4
3397;198.18.48.43;32;WHO-SITE43-ROUTER - M&C (Loopback0);6569;49;4
3398;198.18.48.44;32;WHO-SITE44-ROUTER - M&C (Loopback0);6569;49;4
3399;198.18.48.45;32;WHO-SITE45-ROUTER - M&C (Loopback0);6569;49;4
3400;198.18.48.46;32;WHO-SITE46 M&C Router Loopback;6569;49;4
3401;198.18.48.47;32;WHO-SITE47-ROUTER - M&C (Loopback0);6569;49;4
3402;198.18.48.48;32;WHO-SITE48-ROUTER - M&C (Loopback0);6569;49;4
3403;198.18.48.49;32;WHO-SITE49-ROUTER - M&C (Loopback0);6569;49;4
3404;198.18.48.50;32;WHO-SITE50-ROUTER - M&C (Loopback0);6569;49;4
3405;198.18.48.51;32;WHO-SITE51-ROUTER - M&C (Loopback0);6569;49;4
3406;198.18.48.52;32;WHO-SITE52-ROUTER - M&C (Loopback0);6569;49;4
3407;198.18.48.53;32;WHO-SITE53-ROUTER - M&C (Loopback0);6569;49;4
3408;198.18.48.54;32;WHO-SITE54-ROUTER - M&C (Loopback0);6569;49;4
3409;198.18.48.55;32;WHO-SITE55-ROUTER - M&C (Loopback0);6569;49;4
3413;198.18.48.59;32;WHO-SITE59-ROUTER - M&C (Loopback0);6569;49;4
3417;198.18.48.63;32;WHO-SITE63-ROUTER - M&C (Loopback0);6569;49;4
3418;198.18.48.64;32;WHO-SITE64-ROUTER - M&C (Loopback0);6569;49;4
3419;198.18.48.65;32;WHO-SITE65-ROUTER - M&C (Loopback0);6569;49;4
3420;198.18.48.66;32;WHO-SITE66-ROUTER - M&C (Loopback0);6569;49;4
3421;198.18.48.67;32;WHO-SITE67-ROUTER - M&C (Loopback0);6569;49;4
3422;198.18.48.68;32;WHO-SITE68-ROUTER - M&C (Loopback0);6569;49;4
3423;198.18.48.69;32;WHO-SITE69-ROUTER - M&C (Loopback0);6569;49;4
3424;198.18.48.70;32;WHO-SITE70-ROUTER - M&C (Loopback0);6569;49;4
3425;198.18.48.71;32;WHO-SITE71-ROUTER - M&C (Loopback0);6569;49;4
3426;198.18.48.72;32;WHO-SITE72-ROUTER - M&C (Loopback0);6569;49;4
3427;198.18.48.73;32;WHO-SITE73-ROUTER - M&C (Loopback0);6569;49;4
3428;198.18.48.74;32;WHO-SITE74-ROUTER - M&C (Loopback0);6569;49;4
3429;198.18.48.75;32;WHO-SITE75-ROUTER - M&C (Loopback0);6569;49;4
3430;198.18.48.76;32;WHO-SITE76-ROUTER - M&C (Loopback0);6569;49;4
3431;198.18.48.77;32;WHO-SITE77-ROUTER - M&C (Loopback0);6569;49;4
3432;198.18.48.78;32;WHO-SITE78-ROUTER - M&C (Loopback0);6569;49;4
3435;198.18.48.81;32;WHO-SITE81-ROUTER - M&C (Loopback0);6569;49;4
3436;198.18.48.82;32;WHO-SITE82-ROUTER - M&C (Loopback0);6569;49;4
3437;198.18.48.83;32;WHO-SITE83-ROUTER - M&C (Loopback0);6569;49;4
3438;198.18.48.84;32;WHO-SITE84-ROUTER - M&C (Loopback0);6569;49;4
3439;198.18.48.85;32;WHO-SITE85-ROUTER - M&C (Loopback0);6569;49;4
3441;198.18.48.87;32;WHO-SITE87-ROUTER - M&C (Loopback0);6569;49;4
3442;198.18.48.88;32;WHO-SITE88-ROUTER - M&C (Loopback0);6569;49;4
3443;198.18.48.89;32;WHO-SITE89-ROUTER - M&C (Loopback0);6569;49;4
3444;198.18.48.90;32;WHO-SITE90-ROUTER - M&C (Loopback0);6569;49;4
3445;198.18.48.91;32;WHO-SITE91-ROUTER - M&C (Loopback0);6569;49;4
3446;198.18.48.92;32;WHO-SITE92-ROUTER - M&C (Loopback0);6569;49;4
3447;198.18.48.93;32;WHO-SITE93-ROUTER - M&C (Loopback0);6569;49;4
3449;198.18.48.95;32;WHO-SITE95-ROUTER - M&C (Loopback0);6569;49;4
3450;198.18.48.96;32;JAL - temp used for WBG testing;6569;49;4
3451;198.18.48.97;32;WHO-SITE26-ROUTER02;6569;49;4
3452;198.18.48.98;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3453;198.18.48.99;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3454;198.18.48.100;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3455;198.18.48.101;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3456;198.18.48.102;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3457;198.18.48.103;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3458;198.18.48.104;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3459;198.18.48.105;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3460;198.18.48.106;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3461;198.18.48.107;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3462;198.18.48.108;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3463;198.18.48.109;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3464;198.18.48.110;32;WHO-SITE110-ROUTER - M&C (Loopback0);6569;49;4
3465;198.18.48.111;32;WHO-SITE111-ROUTER - M&C (Loopback0);6569;49;4
3466;198.18.48.112;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3467;198.18.48.113;32;WHO-SITE113 Site Router M&C (Loopback0);6569;49;4
3468;198.18.48.114;32;WHO-SITE114-ROUTER - M&C (Loopback0);6569;49;4
3469;198.18.48.115;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3470;198.18.48.116;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3471;198.18.48.117;32;WHO-SITE117-ROUTER - M&C (Loopback0);6569;49;4
3474;198.18.48.120;32;WHO-SITE120-ROUTER - M&C (Loopback0);6569;49;4
3475;198.18.48.121;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3476;198.18.48.122;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3477;198.18.48.123;32;WHO-SITE123-ROUTER - M&C (Loopback0);6569;49;4
3478;198.18.48.124;32;WHO-SITE124-ROUTER - M&C (Loopback0);6569;49;4
3479;198.18.48.125;32;WHO-SITE125-ROUTER - M&C (Loopback0);6569;49;4
3480;198.18.48.126;32;WHO-SITE126-ROUTER - M&C (Loopback0);6569;49;4
3481;198.18.48.127;32;WHO-SITE127-ROUTER - M&C (Loopback0);6569;49;4
3482;198.18.48.128;32;WHO-SITE128-ROUTER - M&C (Loopback0);6569;49;4
3483;198.18.48.129;32;WHO-SITE129-ROUTER - M&C (Loopback0);6569;49;4
3484;198.18.48.130;32;WHO-SITE130-ROUTER - M&C (Loopback0);6569;49;4
3485;198.18.48.131;32;WHO-SITE131-ROUTER - M&C (Loopback0);6569;49;4
3486;198.18.48.132;32;WHO-SITE132-ROUTER - M&C (Loopback0);6569;49;4
3488;198.18.48.134;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3490;198.18.48.136;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3491;198.18.48.137;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3492;198.18.48.138;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3493;198.18.48.139;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3494;198.18.48.140;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3495;198.18.48.141;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3496;198.18.48.142;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3497;198.18.48.143;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3498;198.18.48.144;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3499;198.18.48.145;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3500;198.18.48.146;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
3501;198.18.48.147;32;Reserved for WHO Site Router M&C (Loopback0);6569;49;4
